Detectors,DataTypes,Resources,Locations,Units,2022,2023,2024,2025,2026,2027,2028,2029,2030,Explanation
PDHD,Raw-Data,Tape,Total,TB,0.000,0.000,5600.000,1400.000,1400.000,0.000,0.000,0.000,0.000,"Scale by number of copies, 2.00"
PDHD,Reco-Sim,Disk,Total,TB,1650.000,1650.000,1650.000,1650.000,1650.000,1650.000,0.000,0.000,0.000,"Scale by number of copies, 1.50"
PDHD,Reco-Sim,Tape,Total,TB,1100.000,1100.000,1100.000,1100.000,1100.000,1100.000,0.000,0.000,0.000,"Scale by number of copies, 1.00"
PDHD,Reco-Data,Disk,Total,TB,0.000,0.000,1400.000,1750.000,2100.000,700.000,350.000,0.000,0.000,"Scale by number of copies, 2.00"
PDHD,Reco-Data,Tape,Total,TB,0.000,0.000,700.000,875.000,1050.000,350.000,175.000,0.000,0.000,"Scale by number of copies, 1.00"
PDHD,Test,Disk,Total,TB,1000.000,1000.000,100.000,500.000,0.000,0.000,0.000,0.000,0.000,"Scale by number of copies, 1.00"
PDHD,Test,Tape,Total,TB,1000.000,1000.000,100.000,500.000,0.000,0.000,0.000,0.000,0.000,"Scale by number of copies, 1.00"
DP,Raw-Data,Disk,Total,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,"Scale by number of copies, 1.00"
DP,Raw-Data,Tape,Total,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,"Scale by number of copies, 2.00"
DP,Reco-Sim,Disk,Total,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,"Scale by number of copies, 1.50"
DP,Reco-Sim,Tape,Total,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,"Scale by number of copies, 1.00"
DP,Reco-Data,Disk,Total,TB,203.000,140.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,"Scale by number of copies, 2.00"
DP,Reco-Data,Tape,Total,TB,101.500,70.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,"Scale by number of copies, 1.00"
DP,Test,Disk,Total,TB,231.000,231.000,500.000,500.000,0.000,0.000,0.000,0.000,0.000,"Scale by number of copies, 1.00"
DP,Test,Tape,Total,TB,231.000,231.000,500.000,500.000,0.000,0.000,0.000,0.000,0.000,"Scale by number of copies, 1.00"
PDVD,Raw-Data,Disk,Total,TB,0.000,0.000,561.000,2244.000,561.000,0.000,0.000,0.000,0.000,"Scale by number of copies, 1.00"
PDVD,Raw-Data,Tape,Total,TB,0.000,0.000,1122.000,4488.000,1122.000,0.000,0.000,0.000,0.000,"Scale by number of copies, 2.00"
PDVD,Reco-Sim,Disk,Total,TB,0.000,1683.000,1683.000,1683.000,1683.000,1683.000,0.000,0.000,0.000,"Scale by number of copies, 1.50"
PDVD,Reco-Sim,Tape,Total,TB,0.000,1122.000,1122.000,1122.000,1122.000,1122.000,0.000,0.000,0.000,"Scale by number of copies, 1.00"
PDVD,Reco-Data,Disk,Total,TB,0.000,0.000,204.000,1020.000,1224.000,1020.000,204.000,0.000,0.000,"Scale by number of copies, 2.00"
PDVD,Reco-Data,Tape,Total,TB,0.000,0.000,102.000,510.000,612.000,510.000,102.000,0.000,0.000,"Scale by number of copies, 1.00"
PDVD,Test,Disk,Total,TB,1000.000,1000.000,1000.000,500.000,500.000,0.000,0.000,0.000,0.000,"Scale by number of copies, 1.00"
PDVD,Test,Tape,Total,TB,1000.000,1000.000,1000.000,500.000,500.000,0.000,0.000,0.000,0.000,"Scale by number of copies, 1.00"
FDHD,Raw-Data,Disk,Total,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8250.000,6521.739,"Scale by number of copies, 1.00"
FDHD,Raw-Data,Tape,Total,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16500.000,13043.478,"Scale by number of copies, 2.00"
FDHD,Reco-Sim,Disk,Total,TB,0.000,900.000,900.000,900.000,900.000,900.000,1800.000,1800.000,1800.000,"Scale by number of copies, 1.50"
FDHD,Reco-Sim,Tape,Total,TB,0.000,600.000,600.000,600.000,600.000,600.000,1200.000,1200.000,1200.000,"Scale by number of copies, 1.00"
FDHD,Reco-Data,Disk,Total,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,88.000,176.000,"Scale by number of copies, 2.00"
FDHD,Reco-Data,Tape,Total,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,44.000,88.000,"Scale by number of copies, 1.00"
FDHD,Test,Disk,Total,TB,0.000,0.000,0.000,0.000,1000.000,2500.000,5000.000,6000.000,4743.083,"Scale by number of copies, 1.00"
FDHD,Test,Tape,Total,TB,0.000,0.000,0.000,0.000,1000.000,2500.000,5000.000,6000.000,4743.083,"Scale by number of copies, 1.00"
FDVD,Raw-Data,Disk,Total,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8800.000,13913.043,"Scale by number of copies, 1.00"
FDVD,Raw-Data,Tape,Total,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,17600.000,27826.087,"Scale by number of copies, 2.00"
FDVD,Reco-Sim,Disk,Total,TB,0.000,900.000,900.000,900.000,900.000,900.000,1800.000,1800.000,1800.000,"Scale by number of copies, 1.50"
FDVD,Reco-Sim,Tape,Total,TB,0.000,600.000,600.000,600.000,600.000,600.000,1200.000,1200.000,1200.000,"Scale by number of copies, 1.00"
FDVD,Reco-Data,Disk,Total,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,44.000,132.000,"Scale by number of copies, 2.00"
FDVD,Reco-Data,Tape,Total,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,22.000,66.000,"Scale by number of copies, 1.00"
FDVD,Test,Disk,Total,TB,0.000,0.000,0.000,0.000,1000.000,2500.000,5100.000,6100.000,4822.134,"Scale by number of copies, 1.00"
FDVD,Test,Tape,Total,TB,0.000,0.000,0.000,0.000,1000.000,2500.000,5100.000,6100.000,4822.134,"Scale by number of copies, 1.00"
ND-SAND,Raw-Data,Disk,Total,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,75.000,"Scale by number of copies, 1.00"
ND-SAND,Raw-Data,Tape,Total,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,150.000,"Scale by number of copies, 2.00"
ND-SAND,Reco-Sim,Disk,Total,TB,0.000,0.000,37.500,37.500,187.500,187.500,187.500,750.000,1125.000,"Scale by number of copies, 1.50"
ND-SAND,Reco-Sim,Tape,Total,TB,0.000,0.000,25.000,25.000,125.000,125.000,125.000,500.000,750.000,"Scale by number of copies, 1.00"
ND-SAND,Reco-Data,Disk,Total,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300.000,"Scale by number of copies, 2.00"
ND-SAND,Reco-Data,Tape,Total,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,150.000,"Scale by number of copies, 1.00"
ND-SAND,Test,Disk,Total,TB,0.000,0.000,200.000,200.000,200.000,200.000,1000.000,1000.000,1000.000,"Scale by number of copies, 1.00"
ND-SAND,Test,Tape,Total,TB,0.000,0.000,200.000,200.000,200.000,200.000,1000.000,1000.000,1000.000,"Scale by number of copies, 1.00"
ND-LAr+TMS,Raw-Data,Disk,Total,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,150.000,"Scale by number of copies, 1.00"
ND-LAr+TMS,Raw-Data,Tape,Total,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300.000,"Scale by number of copies, 2.00"
ND-LAr+TMS,Reco-Sim,Disk,Total,TB,0.000,0.000,75.000,75.000,375.000,375.000,375.000,375.000,375.000,"Scale by number of copies, 1.50"
ND-LAr+TMS,Reco-Sim,Tape,Total,TB,0.000,0.000,50.000,50.000,250.000,250.000,250.000,250.000,250.000,"Scale by number of copies, 1.00"
ND-LAr+TMS,Reco-Data,Disk,Total,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,600.000,"Scale by number of copies, 2.00"
ND-LAr+TMS,Reco-Data,Tape,Total,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300.000,"Scale by number of copies, 1.00"
ND-LAr+TMS,Test,Disk,Total,TB,0.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,"Scale by number of copies, 1.00"
ND-LAr+TMS,Test,Tape,Total,TB,0.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,"Scale by number of copies, 1.00"
SP,Raw-Data,Tape,US,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.50
SP,Raw-Data,Tape,CERN,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.50
SP,Raw-Data,Tape,Global,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.00
SP,Raw-Data,Disk,US,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.50
SP,Raw-Data,Disk,CERN,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.50
SP,Raw-Data,Disk,Global,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.00
SP,Reco-Sim,Tape,US,TB,1100.000,1100.000,1100.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 1.00
SP,Reco-Sim,Tape,CERN,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.00
SP,Reco-Sim,Tape,Global,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.00
SP,Reco-Sim,Disk,US,TB,825.000,825.000,825.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.50
SP,Reco-Sim,Disk,CERN,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.00
SP,Reco-Sim,Disk,Global,TB,825.000,825.000,825.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.50
SP,Reco-Sim,CPU,US,MHr,1.500,1.500,1.500,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.40
SP,Reco-Sim,CPU,CERN,MHr,0.375,0.375,0.375,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.10
SP,Reco-Sim,CPU,Global,MHr,1.875,1.875,1.875,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.50
SP,Reco-Sim,CPU kHS23-Yr,US,kHS23-Yr,2.691,2.691,2.691,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.40
SP,Reco-Sim,CPU kHS23-Yr,CERN,kHS23-Yr,0.673,0.673,0.673,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.10
SP,Reco-Sim,CPU kHS23-Yr,Global,kHS23-Yr,3.364,3.364,3.364,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.50
SP,Reco-Sim,CPU Cores,US,Cores,244.618,244.618,244.618,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.40
SP,Reco-Sim,CPU Cores,CERN,Cores,61.155,61.155,61.155,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.10
SP,Reco-Sim,CPU Cores,Global,Cores,305.773,305.773,305.773,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.50
SP,Reco-Data,Tape,US,TB,227.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 1.00
SP,Reco-Data,Tape,CERN,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.00
SP,Reco-Data,Tape,Global,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.00
SP,Reco-Data,Disk,US,TB,227.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.50
SP,Reco-Data,Disk,CERN,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.00
SP,Reco-Data,Disk,Global,TB,227.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.50
SP,Reco-Data,CPU,US,MHr,0.433,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.40
SP,Reco-Data,CPU,CERN,MHr,0.108,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.10
SP,Reco-Data,CPU,Global,MHr,0.542,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.50
SP,Reco-Data,CPU kHS23-Yr,US,kHS23-Yr,0.777,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.40
SP,Reco-Data,CPU kHS23-Yr,CERN,kHS23-Yr,0.194,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.10
SP,Reco-Data,CPU kHS23-Yr,Global,kHS23-Yr,0.972,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.50
SP,Reco-Data,CPU Cores,US,Cores,70.682,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.40
SP,Reco-Data,CPU Cores,CERN,Cores,17.670,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.10
SP,Reco-Data,CPU Cores,Global,Cores,88.352,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.50
SP,Test,Tape,US,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.50
SP,Test,Tape,CERN,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.50
SP,Test,Tape,Global,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.00
SP,Test,Disk,US,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.50
SP,Test,Disk,CERN,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.50
SP,Test,Disk,Global,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.00
SP,Analysis-Data,CPU,US,MHr,1.227,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.40
SP,Analysis-Data,CPU,CERN,MHr,0.307,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.10
SP,Analysis-Data,CPU,Global,MHr,1.534,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.50
SP,Analysis-Data,CPU kHS23-Yr,US,kHS23-Yr,2.201,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.40
SP,Analysis-Data,CPU kHS23-Yr,CERN,kHS23-Yr,0.550,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.10
SP,Analysis-Data,CPU kHS23-Yr,Global,kHS23-Yr,2.751,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.50
SP,Analysis-Data,CPU Cores,US,Cores,200.083,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.40
SP,Analysis-Data,CPU Cores,CERN,Cores,50.021,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.10
SP,Analysis-Data,CPU Cores,Global,Cores,250.104,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.50
SP,Analysis-Sim,CPU,US,MHr,1.500,1.500,1.500,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.40
SP,Analysis-Sim,CPU,CERN,MHr,0.375,0.375,0.375,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.10
SP,Analysis-Sim,CPU,Global,MHr,1.875,1.875,1.875,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.50
SP,Analysis-Sim,CPU kHS23-Yr,US,kHS23-Yr,2.691,2.691,2.691,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.40
SP,Analysis-Sim,CPU kHS23-Yr,CERN,kHS23-Yr,0.673,0.673,0.673,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.10
SP,Analysis-Sim,CPU kHS23-Yr,Global,kHS23-Yr,3.364,3.364,3.364,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.50
SP,Analysis-Sim,CPU Cores,US,Cores,244.618,244.618,244.618,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.40
SP,Analysis-Sim,CPU Cores,CERN,Cores,61.155,61.155,61.155,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.10
SP,Analysis-Sim,CPU Cores,Global,Cores,305.773,305.773,305.773,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.50
PDHD,Raw-Data,Tape,US,TB,0.000,0.000,2800.000,700.000,700.000,0.000,0.000,0.000,0.000,Split  by 0.50
PDHD,Raw-Data,Tape,CERN,TB,0.000,0.000,2800.000,700.000,700.000,0.000,0.000,0.000,0.000,Split  by 0.50
PDHD,Raw-Data,Tape,Global,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.00
PDHD,Raw-Data,Disk,US,TB,0.000,0.000,1400.000,350.000,350.000,0.000,0.000,0.000,0.000,Split  by 0.50
PDHD,Raw-Data,Disk,CERN,TB,0.000,0.000,1400.000,350.000,350.000,0.000,0.000,0.000,0.000,Split  by 0.50
PDHD,Raw-Data,Disk,Global,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.00
PDHD,Reco-Sim,Tape,US,TB,1100.000,1100.000,1100.000,1100.000,1100.000,1100.000,0.000,0.000,0.000,Split  by 1.00
PDHD,Reco-Sim,Tape,CERN,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.00
PDHD,Reco-Sim,Tape,Global,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.00
PDHD,Reco-Sim,Disk,US,TB,825.000,825.000,825.000,825.000,825.000,825.000,0.000,0.000,0.000,Split  by 0.50
PDHD,Reco-Sim,Disk,CERN,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.00
PDHD,Reco-Sim,Disk,Global,TB,825.000,825.000,825.000,825.000,825.000,825.000,0.000,0.000,0.000,Split  by 0.50
PDHD,Reco-Sim,CPU,US,MHr,1.500,1.500,1.500,1.500,1.500,1.500,0.000,0.000,0.000,Split  by 0.40
PDHD,Reco-Sim,CPU,CERN,MHr,0.375,0.375,0.375,0.375,0.375,0.375,0.000,0.000,0.000,Split  by 0.10
PDHD,Reco-Sim,CPU,Global,MHr,1.875,1.875,1.875,1.875,1.875,1.875,0.000,0.000,0.000,Split  by 0.50
PDHD,Reco-Sim,CPU kHS23-Yr,US,kHS23-Yr,2.691,2.691,2.691,2.691,2.691,2.691,0.000,0.000,0.000,Split  by 0.40
PDHD,Reco-Sim,CPU kHS23-Yr,CERN,kHS23-Yr,0.673,0.673,0.673,0.673,0.673,0.673,0.000,0.000,0.000,Split  by 0.10
PDHD,Reco-Sim,CPU kHS23-Yr,Global,kHS23-Yr,3.364,3.364,3.364,3.364,3.364,3.364,0.000,0.000,0.000,Split  by 0.50
PDHD,Reco-Sim,CPU Cores,US,Cores,244.618,244.618,244.618,244.618,244.618,244.618,0.000,0.000,0.000,Split  by 0.40
PDHD,Reco-Sim,CPU Cores,CERN,Cores,61.155,61.155,61.155,61.155,61.155,61.155,0.000,0.000,0.000,Split  by 0.10
PDHD,Reco-Sim,CPU Cores,Global,Cores,305.773,305.773,305.773,305.773,305.773,305.773,0.000,0.000,0.000,Split  by 0.50
PDHD,Reco-Data,Tape,US,TB,0.000,0.000,700.000,875.000,1050.000,350.000,175.000,0.000,0.000,Split  by 1.00
PDHD,Reco-Data,Tape,CERN,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.00
PDHD,Reco-Data,Tape,Global,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.00
PDHD,Reco-Data,Disk,US,TB,0.000,0.000,700.000,875.000,1050.000,350.000,175.000,0.000,0.000,Split  by 0.50
PDHD,Reco-Data,Disk,CERN,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.00
PDHD,Reco-Data,Disk,Global,TB,0.000,0.000,700.000,875.000,1050.000,350.000,175.000,0.000,0.000,Split  by 0.50
PDHD,Reco-Data,CPU,US,MHr,0.000,0.000,1.334,1.667,2.000,0.667,0.333,0.000,0.000,Split  by 0.40
PDHD,Reco-Data,CPU,CERN,MHr,0.000,0.000,0.333,0.417,0.500,0.167,0.083,0.000,0.000,Split  by 0.10
PDHD,Reco-Data,CPU,Global,MHr,0.000,0.000,1.667,2.084,2.500,0.833,0.417,0.000,0.000,Split  by 0.50
PDHD,Reco-Data,CPU kHS23-Yr,US,kHS23-Yr,0.000,0.000,2.392,2.990,3.588,1.196,0.598,0.000,0.000,Split  by 0.40
PDHD,Reco-Data,CPU kHS23-Yr,CERN,kHS23-Yr,0.000,0.000,0.598,0.748,0.897,0.299,0.150,0.000,0.000,Split  by 0.10
PDHD,Reco-Data,CPU kHS23-Yr,Global,kHS23-Yr,0.000,0.000,2.990,3.738,4.486,1.495,0.748,0.000,0.000,Split  by 0.50
PDHD,Reco-Data,CPU Cores,US,Cores,0.000,0.000,217.482,271.853,326.223,108.741,54.371,0.000,0.000,Split  by 0.40
PDHD,Reco-Data,CPU Cores,CERN,Cores,0.000,0.000,54.371,67.963,81.556,27.185,13.593,0.000,0.000,Split  by 0.10
PDHD,Reco-Data,CPU Cores,Global,Cores,0.000,0.000,271.853,339.816,407.779,135.926,67.963,0.000,0.000,Split  by 0.50
PDHD,Test,Tape,US,TB,500.000,500.000,50.000,250.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.50
PDHD,Test,Tape,CERN,TB,500.000,500.000,50.000,250.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.50
PDHD,Test,Tape,Global,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.00
PDHD,Test,Disk,US,TB,500.000,500.000,50.000,250.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.50
PDHD,Test,Disk,CERN,TB,500.000,500.000,50.000,250.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.50
PDHD,Test,Disk,Global,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.00
PDHD,Analysis-Data,CPU,US,MHr,0.000,0.000,0.667,0.833,1.000,1.000,1.000,0.000,0.000,Split  by 0.40
PDHD,Analysis-Data,CPU,CERN,MHr,0.000,0.000,0.167,0.208,0.250,0.250,0.250,0.000,0.000,Split  by 0.10
PDHD,Analysis-Data,CPU,Global,MHr,0.000,0.000,0.833,1.042,1.250,1.250,1.250,0.000,0.000,Split  by 0.50
PDHD,Analysis-Data,CPU kHS23-Yr,US,kHS23-Yr,0.000,0.000,1.196,1.495,1.794,1.794,1.794,0.000,0.000,Split  by 0.40
PDHD,Analysis-Data,CPU kHS23-Yr,CERN,kHS23-Yr,0.000,0.000,0.299,0.374,0.449,0.449,0.449,0.000,0.000,Split  by 0.10
PDHD,Analysis-Data,CPU kHS23-Yr,Global,kHS23-Yr,0.000,0.000,1.495,1.869,2.243,2.243,2.243,0.000,0.000,Split  by 0.50
PDHD,Analysis-Data,CPU Cores,US,Cores,0.000,0.000,108.741,135.926,163.112,163.112,163.112,0.000,0.000,Split  by 0.40
PDHD,Analysis-Data,CPU Cores,CERN,Cores,0.000,0.000,27.185,33.982,40.778,40.778,40.778,0.000,0.000,Split  by 0.10
PDHD,Analysis-Data,CPU Cores,Global,Cores,0.000,0.000,135.926,169.908,203.889,203.889,203.889,0.000,0.000,Split  by 0.50
PDHD,Analysis-Sim,CPU,US,MHr,0.750,0.750,0.750,0.750,0.750,0.750,0.000,0.000,0.000,Split  by 0.40
PDHD,Analysis-Sim,CPU,CERN,MHr,0.188,0.188,0.188,0.188,0.188,0.188,0.000,0.000,0.000,Split  by 0.10
PDHD,Analysis-Sim,CPU,Global,MHr,0.938,0.938,0.938,0.938,0.938,0.938,0.000,0.000,0.000,Split  by 0.50
PDHD,Analysis-Sim,CPU kHS23-Yr,US,kHS23-Yr,1.345,1.345,1.345,1.345,1.345,1.345,0.000,0.000,0.000,Split  by 0.40
PDHD,Analysis-Sim,CPU kHS23-Yr,CERN,kHS23-Yr,0.336,0.336,0.336,0.336,0.336,0.336,0.000,0.000,0.000,Split  by 0.10
PDHD,Analysis-Sim,CPU kHS23-Yr,Global,kHS23-Yr,1.682,1.682,1.682,1.682,1.682,1.682,0.000,0.000,0.000,Split  by 0.50
PDHD,Analysis-Sim,CPU Cores,US,Cores,122.309,122.309,122.309,122.309,122.309,122.309,0.000,0.000,0.000,Split  by 0.40
PDHD,Analysis-Sim,CPU Cores,CERN,Cores,30.577,30.577,30.577,30.577,30.577,30.577,0.000,0.000,0.000,Split  by 0.10
PDHD,Analysis-Sim,CPU Cores,Global,Cores,152.886,152.886,152.886,152.886,152.886,152.886,0.000,0.000,0.000,Split  by 0.50
DP,Raw-Data,Tape,US,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.50
DP,Raw-Data,Tape,CERN,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.50
DP,Raw-Data,Tape,Global,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.00
DP,Raw-Data,Disk,US,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.50
DP,Raw-Data,Disk,CERN,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.50
DP,Raw-Data,Disk,Global,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.00
DP,Reco-Sim,Tape,US,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 1.00
DP,Reco-Sim,Tape,CERN,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.00
DP,Reco-Sim,Tape,Global,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.00
DP,Reco-Sim,Disk,US,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.50
DP,Reco-Sim,Disk,CERN,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.00
DP,Reco-Sim,Disk,Global,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.50
DP,Reco-Sim,CPU,US,MHr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.40
DP,Reco-Sim,CPU,CERN,MHr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.10
DP,Reco-Sim,CPU,Global,MHr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.50
DP,Reco-Sim,CPU kHS23-Yr,US,kHS23-Yr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.40
DP,Reco-Sim,CPU kHS23-Yr,CERN,kHS23-Yr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.10
DP,Reco-Sim,CPU kHS23-Yr,Global,kHS23-Yr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.50
DP,Reco-Sim,CPU Cores,US,Cores,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.40
